customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,gender,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
0295-PPHDO,1,Yes,Month-to-month,Yes,Electronic check,95.45,95.45,Yes,Male,0,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes
9758-MFWGD,48,No,One year,No,Bank transfer (automatic),29.9,1388.75,No,Female,1,Yes,Yes,No phone service,DSL,No,Yes,No,No,No,No
8623-TMRBY,51,Yes,Month-to-month,Yes,Electronic check,84.2,4146.05,Yes,Male,1,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
6034-ZRYCV,72,No,Two year,Yes,Electronic check,54.2,3937.45,Yes,Female,0,Yes,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes
7703-ZEKEF,23,Yes,Month-to-month,Yes,Electronic check,81.0,1917.1,Yes,Male,0,No,No,Yes,Fiber optic,No,No,Yes,No,No,No
4143-OOBWZ,5,Yes,Month-to-month,Yes,Electronic check,81.3,416.3,Yes,Male,0,Yes,No,Yes,Fiber optic,No,Yes,No,No,No,No
4895-TMWIR,11,Yes,Month-to-month,No,Mailed check,19.95,214.75,Yes,Male,1,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5385-SUIRI,52,Yes,Month-to-month,Yes,Electronic check,104.2,5568.35,Yes,Male,1,Yes,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
3926-YZVVX,41,Yes,One year,No,Bank transfer (automatic),50.05,2029.05,No,Female,0,No,No,No,DSL,No,No,No,Yes,No,No
0621-HJWXJ,63,Yes,Month-to-month,Yes,Bank transfer (automatic),81.55,5029.05,No,Female,0,Yes,No,Yes,Fiber optic,No,Yes,No,No,No,No
1548-FEHVL,61,Yes,Month-to-month,Yes,Electronic check,106.2,6375.2,No,Male,0,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
5429-LWCMV,12,Yes,Month-to-month,Yes,Electronic check,89.15,1057.55,No,Female,0,No,No,Yes,Fiber optic,No,Yes,No,No,No,Yes
5797-APWZC,1,Yes,Month-to-month,No,Electronic check,90.6,90.6,Yes,Female,0,No,No,No,Fiber optic,No,No,No,No,Yes,Yes
4558-CGYCZ,4,Yes,Month-to-month,No,Mailed check,19.75,78.3,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8544-GOQSH,14,Yes,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,No,Female,0,No,No,No,Fiber optic,No,Yes,No,Yes,No,No
4656-CAURT,69,Yes,Two year,No,Bank transfer (automatic),23.95,1713.1,No,Male,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6738-ISCBM,44,No,One year,Yes,Electronic check,54.0,2440.25,No,Male,0,No,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes
8510-AWCXC,13,Yes,Month-to-month,Yes,Electronic check,100.8,1308.1,Yes,Female,1,No,No,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
8118-TJAFG,9,Yes,Month-to-month,Yes,Electronic check,101.5,906.85,No,Male,0,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
4018-KJYUY,22,Yes,Month-to-month,No,Credit card (automatic),20.15,432.5,No,Male,0,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4255-DDUOU,1,Yes,Month-to-month,Yes,Mailed check,20.5,20.5,Yes,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6702-OHFWR,1,No,Month-to-month,Yes,Electronic check,43.3,43.3,Yes,Male,1,No,No,No phone service,DSL,No,Yes,Yes,No,No,Yes
2530-ENDWQ,71,Yes,Two year,Yes,Bank transfer (automatic),93.7,6585.35,Yes,Female,0,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,Yes
8148-NLEGT,42,Yes,Two year,No,Electronic check,22.95,1014.25,No,Female,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1761-AEZZR,1,Yes,Month-to-month,Yes,Electronic check,79.55,79.55,Yes,Male,0,No,No,No,Fiber optic,No,No,No,No,Yes,No
6358-LYNGM,1,Yes,Month-to-month,Yes,Electronic check,74.9,74.9,Yes,Male,0,No,No,Yes,Fiber optic,No,No,No,No,No,No
9490-DFPMD,42,Yes,Month-to-month,Yes,Electronic check,84.65,3541.35,Yes,Female,1,No,No,Yes,Fiber optic,No,No,No,No,Yes,No
3272-VUHPV,8,Yes,Month-to-month,No,Bank transfer (automatic),56.3,401.5,No,Female,0,Yes,Yes,No,DSL,No,Yes,No,Yes,No,No
3756-VNWDH,65,Yes,One year,Yes,Electronic check,100.75,6674.65,No,Male,1,Yes,No,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
1840-BIUOG,20,Yes,One year,Yes,Electronic check,68.7,1416.2,No,Male,0,No,No,Yes,DSL,No,Yes,No,Yes,Yes,No
2004-OCQXK,1,Yes,Month-to-month,Yes,Electronic check,81.95,81.95,Yes,Female,0,No,No,No,Fiber optic,No,No,No,No,No,Yes
8401-EMUWF,42,Yes,Month-to-month,Yes,Bank transfer (automatic),69.4,3058.3,No,Male,0,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No
6546-OPBBH,51,Yes,One year,Yes,Mailed check,23.95,1216.35,No,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7868-BGSZA,43,Yes,One year,Yes,Electronic check,80.2,3581.6,No,Male,0,Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes
1370-GGAWX,46,Yes,One year,Yes,Electronic check,94.15,4408.45,No,Female,0,No,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
7109-CQYUZ,52,Yes,Two year,Yes,Mailed check,89.25,4652.4,No,Male,0,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4318-RAJVY,10,Yes,One year,Yes,Mailed check,19.8,198.25,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2378-HTWFW,35,Yes,Month-to-month,No,Credit card (automatic),91.0,3180.5,No,Male,1,No,No,Yes,Fiber optic,Yes,No,No,No,No,Yes
7113-HIPFI,66,Yes,Two year,No,Mailed check,65.85,4097.05,No,Male,0,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No
5473-KHBPS,52,Yes,One year,Yes,Credit card (automatic),95.7,4976.15,No,Female,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
2001-MCUUW,46,Yes,Two year,No,Electronic check,108.65,4903.2,No,Male,0,No,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
0263-FJTQO,50,Yes,Two year,Yes,Credit card (automatic),70.5,3486.65,No,Male,0,Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No
0871-URUWO,13,Yes,Month-to-month,Yes,Credit card (automatic),102.25,1359,Yes,Male,0,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
4412-YLTKF,27,Yes,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,Female,1,No,No,Yes,Fiber optic,No,No,Yes,No,No,No
7392-YYPYJ,22,Yes,Month-to-month,Yes,Electronic check,100.65,2415.95,No,Male,0,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
9435-JMLSX,71,Yes,Two year,Yes,Bank transfer (automatic),86.1,6045.9,No,Male,0,Yes,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
7109-MFBYV,26,Yes,Month-to-month,No,Electronic check,45.45,1233.15,No,Male,0,No,No,No,DSL,No,No,No,No,No,No
1608-GMEWB,45,Yes,Month-to-month,Yes,Bank transfer (automatic),93.9,4200.25,No,Male,1,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes
4311-QTTAI,16,Yes,One year,No,Credit card (automatic),19.35,295.55,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1169-SAOCL,49,Yes,One year,Yes,Bank transfer (automatic),106.65,5168.1,No,Male,0,No,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
9146-JRIOX,14,Yes,Month-to-month,No,Mailed check,25.55,372.45,No,Female,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4690-LLKUA,17,Yes,Month-to-month,Yes,Electronic check,45.05,770.6,Yes,Male,1,No,No,No,DSL,No,No,No,No,No,No
8165-ZJRNM,72,Yes,Two year,No,Bank transfer (automatic),23.75,1679.25,No,Female,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6322-PJJDJ,49,Yes,Two year,Yes,Electronic check,94.8,4690.65,No,Male,0,Yes,No,No,Fiber optic,No,Yes,No,No,Yes,Yes
0052-YNYOT,67,Yes,One year,No,Electronic check,20.55,1343.4,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3689-MOZGR,29,No,Month-to-month,Yes,Electronic check,31.2,926.2,No,Female,0,No,No,No phone service,DSL,No,No,No,Yes,No,No
3644-QXEHN,13,Yes,Month-to-month,No,Electronic check,97.0,1334.45,No,Male,0,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
9802-CAQUT,72,Yes,Two year,No,Credit card (automatic),109.55,7887.25,No,Female,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
0104-PPXDV,58,Yes,One year,No,Credit card (automatic),50.3,2878.55,No,Male,0,Yes,No,No,DSL,No,No,Yes,No,No,No
9548-ZMVTX,72,Yes,Two year,No,Bank transfer (automatic),90.45,6565.85,No,Male,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No
0021-IKXGC,1,Yes,Month-to-month,Yes,Electronic check,72.1,72.1,No,Female,1,No,No,Yes,Fiber optic,No,No,No,No,No,No
4785-NKHCX,5,Yes,Month-to-month,No,Bank transfer (automatic),20.05,94.15,No,Male,1,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9695-IDRZR,34,Yes,Two year,Yes,Credit card (automatic),116.15,3946.9,No,Female,0,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3810-DVDQQ,72,Yes,Two year,Yes,Bank transfer (automatic),117.6,8308.9,No,Female,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
7921-LMDFQ,51,Yes,One year,Yes,Bank transfer (automatic),94.0,4905.75,No,Male,1,No,No,No,Fiber optic,No,No,Yes,No,Yes,Yes
8976-OQHGT,4,Yes,Month-to-month,No,Mailed check,56.5,235.1,Yes,Female,0,Yes,Yes,No,DSL,No,Yes,No,Yes,No,No
0697-ZMSWS,4,Yes,Month-to-month,Yes,Electronic check,85.65,338.9,Yes,Male,0,No,No,Yes,Fiber optic,No,No,No,No,No,Yes
9189-JWSHV,24,Yes,Month-to-month,Yes,Electronic check,93.55,2264.05,Yes,Female,1,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,Yes
4023-RTIQM,31,No,One year,Yes,Credit card (automatic),50.4,1580.1,No,Female,1,Yes,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes
4349-GFQHK,1,Yes,Month-to-month,No,Electronic check,54.35,54.35,Yes,Male,0,No,No,Yes,DSL,No,No,Yes,No,No,No
8080-DDEMJ,1,Yes,Month-to-month,No,Electronic check,45.1,45.1,Yes,Male,1,No,No,No,DSL,No,No,No,No,No,No
9871-ELEYA,34,Yes,Two year,No,Credit card (automatic),67.65,2339.3,No,Female,0,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No
8685-WHQPW,22,Yes,Month-to-month,Yes,Bank transfer (automatic),74.4,1692.6,Yes,Female,1,No,No,Yes,Fiber optic,No,No,No,No,No,No
1855-CFULU,4,Yes,Month-to-month,No,Mailed check,20.05,91.45,No,Female,1,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9848-JQJTX,72,Yes,Two year,Yes,Bank transfer (automatic),100.9,7459.05,No,Male,0,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
5345-BMKWB,8,Yes,Month-to-month,No,Mailed check,20.25,158.35,No,Male,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9136-ALYBR,1,No,Month-to-month,Yes,Mailed check,24.45,24.45,Yes,Male,0,No,No,No phone service,DSL,No,No,No,No,No,No
0495-RVCBF,1,Yes,Month-to-month,Yes,Electronic check,79.7,79.7,Yes,Female,0,No,No,No,Fiber optic,No,No,No,No,No,Yes
2712-SYWAY,1,Yes,Month-to-month,Yes,Electronic check,25.7,25.7,No,Female,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9846-GKXAS,9,Yes,Month-to-month,Yes,Bank transfer (automatic),90.8,809.75,Yes,Female,0,No,No,No,Fiber optic,No,No,No,No,Yes,Yes
1932-UEDCX,33,Yes,Month-to-month,Yes,Bank transfer (automatic),100.6,3270.25,No,Male,1,Yes,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
3567-PQTSO,53,Yes,One year,Yes,Electronic check,105.25,5576.3,No,Male,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
4685-ERGHK,57,Yes,One year,Yes,Electronic check,86.9,4939.25,No,Male,0,No,No,Yes,Fiber optic,No,No,No,No,Yes,No
0233-FTHAV,60,Yes,One year,Yes,Bank transfer (automatic),79.2,4765,No,Female,0,No,No,Yes,Fiber optic,No,No,Yes,No,No,No
6166-YIPFO,72,No,Two year,Yes,Electronic check,64.7,4746.05,No,Male,0,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0674-DGMAQ,32,Yes,Month-to-month,Yes,Electronic check,93.5,2970.8,No,Male,1,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
7064-FRRSW,48,Yes,One year,Yes,Electronic check,99.0,4744.35,No,Male,1,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
1431-CYWMH,22,Yes,Month-to-month,No,Bank transfer (automatic),19.05,454.05,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6723-CEGQI,65,No,Two year,No,Mailed check,45.25,2933.95,No,Female,0,No,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No
9359-JANWS,65,Yes,Two year,No,Credit card (automatic),58.9,3857.1,No,Female,0,Yes,No,No,DSL,Yes,No,Yes,Yes,No,No
8562-GHPPI,1,Yes,Month-to-month,No,Credit card (automatic),19.8,19.8,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1013-QCWAM,66,Yes,Month-to-month,Yes,Electronic check,100.8,6690.75,No,Female,1,Yes,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
4043-MKDTV,71,Yes,Two year,Yes,Electronic check,105.25,7291.75,No,Male,0,Yes,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3211-ILJTT,17,Yes,Month-to-month,Yes,Bank transfer (automatic),70.4,1214.05,Yes,Male,0,Yes,No,No,Fiber optic,No,No,No,No,No,No
4208-UFFGW,2,Yes,Month-to-month,No,Mailed check,44.95,85.15,Yes,Male,1,No,No,No,DSL,No,No,No,No,No,No
1810-BOHSY,51,Yes,One year,Yes,Credit card (automatic),96.4,4911.05,No,Male,0,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
1047-NNCBF,20,Yes,Month-to-month,No,Credit card (automatic),70.55,1493.55,No,Male,0,No,No,No,Fiber optic,No,No,No,No,No,No
5945-AZYHT,71,Yes,One year,Yes,Electronic check,109.6,7854.15,No,Male,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
2659-VXMWZ,67,Yes,One year,Yes,Electronic check,111.3,7482.1,Yes,Male,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
5564-NEMQO,1,Yes,Month-to-month,Yes,Bank transfer (automatic),75.3,75.3,Yes,Female,1,No,No,No,Fiber optic,No,No,Yes,No,No,No
4301-VVZKA,16,Yes,Month-to-month,Yes,Electronic check,75.4,1189.4,No,Male,0,Yes,No,Yes,Fiber optic,No,No,No,No,No,No
9220-ZNKJI,55,Yes,Two year,No,Credit card (automatic),88.8,4805.3,No,Female,1,Yes,No,No,Fiber optic,No,No,Yes,Yes,Yes,No
4431-EDMIQ,7,Yes,Month-to-month,Yes,Electronic check,75.7,554.05,No,Female,0,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No
8100-HZZLJ,43,Yes,Month-to-month,Yes,Electronic check,63.95,2737.05,No,Female,0,No,Yes,No,DSL,Yes,Yes,No,No,No,Yes
4351-QLCSU,1,Yes,Month-to-month,Yes,Credit card (automatic),55.0,55,Yes,Female,0,No,No,No,DSL,No,No,No,No,Yes,No
4815-GBTCD,4,No,Month-to-month,Yes,Electronic check,25.15,99.95,No,Female,0,Yes,No,No phone service,DSL,No,No,No,No,No,No
5135-GRQJV,72,Yes,Two year,Yes,Mailed check,114.5,8331.95,No,Male,1,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
8133-ANHHJ,49,Yes,One year,No,Bank transfer (automatic),103.0,5166.2,No,Female,1,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
3927-NLNRY,53,Yes,One year,Yes,Bank transfer (automatic),94.25,4867.95,Yes,Male,0,Yes,No,No,Fiber optic,No,Yes,No,No,Yes,Yes
4611-ANLQC,60,No,One year,No,Electronic check,50.05,2911.5,No,Female,0,Yes,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes
1265-XTECC,68,Yes,One year,Yes,Credit card (automatic),96.55,6581.9,Yes,Female,1,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
3259-KNMRR,57,Yes,Two year,Yes,Bank transfer (automatic),79.75,4438.2,No,Male,1,No,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes
5445-UTODQ,7,Yes,Month-to-month,Yes,Electronic check,81.1,576.65,Yes,Female,0,Yes,No,No,Fiber optic,No,No,No,No,Yes,No
6569-KTMDU,1,Yes,Month-to-month,No,Mailed check,19.1,19.1,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2969-WGHQO,7,Yes,One year,No,Electronic check,69.45,477.05,No,Female,0,Yes,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No
2560-WBWXF,68,Yes,Two year,Yes,Bank transfer (automatic),24.15,1498.85,No,Male,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6849-OYAMU,19,Yes,One year,No,Bank transfer (automatic),100.0,1888.65,Yes,Male,0,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
3420-YJLQT,2,Yes,Month-to-month,No,Electronic check,79.55,151.75,No,Female,0,No,No,Yes,Fiber optic,No,Yes,No,No,No,No
0266-CLZKZ,67,Yes,Two year,Yes,Bank transfer (automatic),105.65,6717.9,No,Female,0,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
5196-WPYOW,67,Yes,One year,No,Mailed check,60.05,3994.05,No,Male,0,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,No
9609-BENEA,35,Yes,One year,Yes,Electronic check,69.0,2441.7,No,Male,0,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,No
6465-GSRCL,67,Yes,One year,Yes,Bank transfer (automatic),106.6,7244.7,No,Female,0,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
7321-PKUYW,11,Yes,Month-to-month,No,Electronic check,90.15,987.95,Yes,Female,0,No,No,Yes,Fiber optic,No,No,No,Yes,Yes,No
7622-FWGEW,56,Yes,Two year,Yes,Bank transfer (automatic),85.65,4824.45,No,Male,1,Yes,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5133-VRSAB,8,No,Month-to-month,No,Mailed check,29.35,216.45,No,Male,0,No,No,No phone service,DSL,Yes,No,No,No,No,No
4883-KCPZJ,22,Yes,Two year,No,Credit card (automatic),25.25,555.4,No,Female,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5003-XZWWO,71,Yes,Two year,No,Credit card (automatic),84.2,5956.85,No,Male,0,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
8741-LQOBK,46,No,Month-to-month,No,Bank transfer (automatic),35.05,1620.25,No,Female,0,Yes,Yes,No phone service,DSL,Yes,Yes,No,No,No,No
6408-OTUBZ,66,Yes,One year,Yes,Bank transfer (automatic),104.55,6779.05,No,Female,0,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
0430-IHCDJ,15,Yes,Month-to-month,Yes,Electronic check,49.0,749.25,No,Male,0,No,No,Yes,DSL,No,No,No,No,No,No
7011-CVEUC,25,Yes,Month-to-month,Yes,Credit card (automatic),95.7,2338.35,No,Male,0,Yes,No,No,Fiber optic,No,No,No,Yes,Yes,Yes
5871-DGTXZ,32,Yes,One year,No,Mailed check,19.8,607.7,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1907-YLNYW,8,Yes,Month-to-month,Yes,Electronic check,66.7,579,No,Male,0,No,No,No,DSL,Yes,No,Yes,No,No,Yes
9575-IWCAZ,6,Yes,One year,No,Mailed check,25.1,171,No,Male,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2637-FKFSY,3,Yes,Month-to-month,Yes,Mailed check,46.1,130.15,No,Female,0,Yes,No,No,DSL,No,No,No,No,No,No
1357-MVDOZ,11,Yes,Month-to-month,Yes,Bank transfer (automatic),59.65,683.25,No,Male,0,Yes,Yes,No,DSL,No,No,Yes,No,Yes,No
1379-FRVEB,15,Yes,Month-to-month,Yes,Electronic check,91.0,1430.05,No,Male,0,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
0634-SZPQA,23,Yes,Month-to-month,Yes,Bank transfer (automatic),90.05,2169.8,Yes,Female,0,No,No,Yes,Fiber optic,Yes,No,No,No,Yes,No
9214-EKVXR,1,Yes,Month-to-month,Yes,Mailed check,44.0,44,No,Female,0,No,No,No,DSL,No,No,No,No,No,No
6967-PEJLL,37,No,One year,Yes,Electronic check,40.2,1525.35,No,Male,0,Yes,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No
5457-COLHT,69,Yes,Two year,No,Bank transfer (automatic),80.65,5542.55,No,Male,0,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes
8766-PAFNE,71,Yes,Two year,Yes,Credit card (automatic),79.1,5564.85,No,Male,0,Yes,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes
5590-ZSKRV,8,Yes,Month-to-month,No,Mailed check,54.65,482.25,No,Female,0,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No
6505-OZNPG,6,No,Two year,Yes,Mailed check,63.4,348.8,No,Female,0,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5641-DMBFJ,58,Yes,Two year,Yes,Electronic check,84.3,4916.4,No,Female,0,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
9831-BPFRI,39,Yes,One year,Yes,Electronic check,89.55,3474.45,Yes,Female,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No
2322-VCZHZ,23,Yes,Month-to-month,Yes,Electronic check,90.0,2024.1,No,Male,1,Yes,No,No,Fiber optic,Yes,Yes,No,No,No,Yes
1764-VUUMT,66,Yes,Two year,No,Credit card (automatic),19.95,1269.1,No,Male,0,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6418-HNFED,51,Yes,Two year,Yes,Credit card (automatic),83.25,4089.45,No,Male,0,Yes,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
6437-UKHMV,7,Yes,Month-to-month,Yes,Electronic check,79.7,586.05,Yes,Female,0,No,No,No,Fiber optic,No,No,No,No,Yes,No
1272-ILHFG,15,Yes,One year,No,Mailed check,19.65,332.65,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1591-NFNLQ,51,Yes,Month-to-month,No,Credit card (automatic),80.0,4242.35,Yes,Male,0,No,No,Yes,Fiber optic,No,No,Yes,No,No,No
7234-KMNRQ,4,Yes,Month-to-month,No,Mailed check,19.0,73.45,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1310-QRITU,18,Yes,Month-to-month,Yes,Electronic check,50.3,913.3,No,Female,0,No,No,Yes,DSL,No,No,No,No,No,No
8178-EYZUO,46,Yes,Month-to-month,Yes,Electronic check,93.7,4154.8,Yes,Male,0,No,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
1400-MMYXY,3,Yes,Month-to-month,Yes,Electronic check,105.9,334.65,Yes,Male,1,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
9953-ZMKSM,63,Yes,Two year,No,Mailed check,25.25,1559.3,No,Male,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1527-SXDPN,52,Yes,Two year,Yes,Bank transfer (automatic),96.25,4990.25,Yes,Male,0,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes
1703-MGIAB,17,Yes,Month-to-month,Yes,Mailed check,69.0,1108,No,Female,0,No,No,Yes,DSL,No,No,Yes,Yes,Yes,No
7156-MXBJE,43,Yes,One year,No,Credit card (automatic),85.1,3662.25,No,Female,0,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
8232-UTFOZ,69,Yes,Two year,No,Credit card (automatic),19.95,1399.35,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
